Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,final_text,english_final_text,spacy_sentiment,vedar_sentiment,keyword_sum,is_chivowallet,is_Bitcoin,is_El Salvador,is_dinero,is_millones,is_dolar,is_volcano,is_volcano bond,attention_index,UTC_time_diff,Event_bucket,is_significant_Event,is_significant_SubEvent
1437446143873593350,"El Salvador entra en la lista de los 50 países con los mejores ritmos de vacunación en el mundo.

Además se posiciona como cuarto en Latinoamérica y primero en Centroamérica 🇸🇻
https://t.co/70CJKOPfWk",Nayib Bukele 🇸🇻,nayibbukele,2021-09-13 16:00:41,Mon Sep 13 16:00:41 +0000 2021,7214,1196,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://gizmodo.com/50-countries-with-the-best-covid-19-vaccination-rates-i-1847589000 ,0,0,,,,,,"El Salvador entra en la lista de los 50 países con los mejores ritmos de vacunación en el mundo.

Además se posiciona como cuarto en Latinoamérica y primero en Centroamérica 🇸🇻
https://t.co/70CJKOPfWk","El Salvador enters the list of the 50 countries with the best rhythms of vaccination in the world.

It is also positioned as a quarter in Latin America and first in Central America 🇸🇻
https://t.co/70cjkopfwk.",Positive,Positive,1,0,0,1,0,0,0,0,0,9606,125.0,1-6H,0,0
1437532306282061825,"Nuestros equipos técnicos han estado trabajando arduamente estos últimos días 🤓💻📱💆🏿💆🏻‍♂️

Muchos ya se habrán dado cuenta, otros aún no...

Buenas noticias dentro de unas horas 😍

@chivowallet #Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-13 21:43:04,Mon Sep 13 21:43:04 +0000 2021,11808,1564,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"Nuestros equipos técnicos han estado trabajando arduamente estos últimos días 🤓💻📱💆🏿💆🏻‍♂️

Muchos ya se habrán dado cuenta, otros aún no...

Buenas noticias dentro de unas horas 😍

@chivowallet #Bitcoin🇸🇻","Our technical teams have been hardworking these last days 🤓💻📱💆🏿💆🏻♂️

Many have already noticed, others not yet ...

Good news within a few hours 😍

@chivowallet # Bitcoin🇸🇻.",Negative,Negative,2,1,1,0,0,0,0,0,0,14936,342.0,1-6H,1,0
1437600108988805121,"El Salvador ha habilitado la vacunación contra el #COVID19 para niños de 6 a 11 años.

Recuerde que la vacuna es voluntaria, universal y gratuita.

Puede programar su cita, aquí: https://t.co/5UMn3d4hIV

¡De esta salimos todos juntos! 🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-14 02:12:29,Tue Sep 14 02:12:29 +0000 2021,9213,1801,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://www.vacunacioncovid19.gob.sv ,1,0,,,,,,"El Salvador ha habilitado la vacunación contra el #COVID19 para niños de 6 a 11 años.

Recuerde que la vacuna es voluntaria, universal y gratuita.

Puede programar su cita, aquí: https://t.co/5UMn3d4hIV

¡De esta salimos todos juntos! 🇸🇻","El Salvador has enabled vaccination against # Covid19 for children from 6 to 11 years old.

Remember that the vaccine is voluntary, universal and free.

You can schedule your appointment, here: https://t.co/5umn3d4hiv

From this we go all together!🇸🇻.",Neutral,Positive,1,0,0,1,0,0,0,0,0,12815,269.0,1-6H,0,0
1438013952114532354,"🤩🌋 #LABITCONF | El Salvador @ Nov 15 to 20.

Conferences, Hackathons, Lightning, B2B Speed Datings &amp; more.

Its a whole experience. With @BitcoinMagazine @talentrepublic_ @BlockSummitLA 

#Savethedate 🔥 https://t.co/xYQQmD2qnM 

#ElSalvador #Bitcoin https://t.co/7JEYOOn0cP",Nayib Bukele 🇸🇻,nayibbukele,2021-09-15 05:36:57,Wed Sep 15 05:36:57 +0000 2021,4532,896,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://labitconf.com ,4,3,video,https://video.twimg.com/ext_tw_video/1437517164362272769/pu/vid/1280x720/X5aNzD2sdgZpRCwa.mp4?tag=12,,,,"🤩🌋 #LABITCONF | El Salvador @ Nov 15 to 20.

Conferences, Hackathons, Lightning, B2B Speed Datings &amp; more.

Its a whole experience. With @BitcoinMagazine @talentrepublic_ @BlockSummitLA 

#Savethedate 🔥 https://t.co/xYQQmD2qnM 

#ElSalvador #Bitcoin https://t.co/7JEYOOn0cP","🤩🌋 #LABITCONF | El Salvador @ Nov 15 to 20.

Conferences, Hackathons, Lightning, B2B Speed Datings &amp; more.

Its a whole experience. With @BitcoinMagazine @talentrepublic_ @BlockSummitLA 

#Savethedate 🔥 https://t.co/xYQQmD2qnM 

#ElSalvador #Bitcoin https://t.co/7JEYOOn0cP",Positive,Negative,2,0,1,1,0,0,0,0,0,6324,1644.0,_6H,1,0
1438030657532399624,"¡Feliz cumpleaños El Salvador! 🇸🇻
https://t.co/YbeAG5gEmJ",Nayib Bukele 🇸🇻,nayibbukele,2021-09-15 06:43:20,Wed Sep 15 06:43:20 +0000 2021,14362,2153,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://g.co/doodle/bxkhb4q ,0,0,,,,,,"¡Feliz cumpleaños El Salvador! 🇸🇻
https://t.co/YbeAG5gEmJ","Happy birthday El Salvador!🇸🇻.
https://t.co/ybeag5gemj.",Positive,Positive,1,0,0,1,0,0,0,0,0,18668,66.0,1-6H,0,0
1438164354336178176,"¡Feliz cumpleaños El Salvador!

Y feliz cumpleaños a todas las repúblicas hermanas de Centroamérica...

Tus primeros 200 años no fueron los mejores, pero los 200 que vienen sí pueden serlo, todo dependerá de nosotros.

“Saludemos la patria orgullosos”.

@Bicentenario https://t.co/H4yybQYms9",Nayib Bukele 🇸🇻,nayibbukele,2021-09-15 15:34:36,Wed Sep 15 15:34:36 +0000 2021,10601,2170,es,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Tweet,,0,1,video,https://video.twimg.com/amplify_video/1438071613422022660/pl/HGRz_hBWg158qwn-.m3u8?tag=14,,,,"¡Feliz cumpleaños El Salvador!

Y feliz cumpleaños a todas las repúblicas hermanas de Centroamérica...

Tus primeros 200 años no fueron los mejores, pero los 200 que vienen sí pueden serlo, todo dependerá de nosotros.

“Saludemos la patria orgullosos”.

@Bicentenario https://t.co/H4yybQYms9","Happy birthday El Salvador!

And happy birthday to all the sister republics of Central America ...

Your first 200 years were not the best, but the 200 who come can be, everything will depend on us.

""We greet the country proud"".

@Bicentanario https://t.co/h4yybqyms9.",Positive,Positive,1,0,0,1,0,0,0,0,0,14941,531.0,_6H,1,0
1438711414064128005,"Dos noticias de @chivowallet:

1. El app está ya funcionando en un 100% 🥳

2. Ya está disponible para descargarlo también en todos los modelos Blu, Xiaomi, Motorola, TCL y ZTE.

Aquí el link: https://t.co/IwIwGSXldW",Nayib Bukele 🇸🇻,nayibbukele,2021-09-17 03:48:25,Fri Sep 17 03:48:25 +0000 2021,7154,1130,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,http://play.google.com/store/apps/details?id=com.chivo.wallet ,0,1,,,,,,"Dos noticias de @chivowallet:

1. El app está ya funcionando en un 100% 🥳

2. Ya está disponible para descargarlo también en todos los modelos Blu, Xiaomi, Motorola, TCL y ZTE.

Aquí el link: https://t.co/IwIwGSXldW","Two news from @chivowallet:

1. The APP is already working at 100% 🥳

2. It is now available to download it also on all Blu, Xiaomi, Motorola, TCL and ZTE models.

Here the link: https://t.co/iwiwgsxldw",Positive,Positive,1,1,0,0,0,0,0,0,0,9414,2174.0,_6H,1,0
1439062924534943753,"1.1 millones de salvadoreños ya utilizan @chivowallet (y aún no hemos habilitado el 65% de los modelos de teléfono).

Parece que lograremos bancarizar más personas en 1 mes, de lo que hicieron con nacionalizaciones y privatizaciones de la banca tradicional en 40 años.

#Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-18 03:05:12,Sat Sep 18 03:05:12 +0000 2021,16611,2610,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"1.1 millones de salvadoreños ya utilizan @chivowallet (y aún no hemos habilitado el 65% de los modelos de teléfono).

Parece que lograremos bancarizar más personas en 1 mes, de lo que hicieron con nacionalizaciones y privatizaciones de la banca tradicional en 40 años.

#Bitcoin🇸🇻","1.1 million Salvadorans already use @chivowallet (and we have not yet enabled 65% of telephone models).

It seems that we will be bankrupt by more people in 1 month, what they did with nationalizations and privatizations of traditional banking in 40 years.

# Bitcoin🇸🇻.",Positive,Negative,3,1,1,0,0,1,0,0,0,21831,1397.0,_6H,1,0
1439326400880726023,"Hemos habilitado nuevos modelos @SamsungMobile para descargar @chivowallet en @GooglePlay 🥳

Elite 
Europa 
EK
A01 
A10
A11
A02 
A20 
A21
A22
Note3

De los Galaxy Note:

Edge
Note 7
Note 8
Note 9
Note 10
Note 3 Neo
Note 5
Note II
Note 4
Note Pro 12.2

#Bitcoin 🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-18 20:32:10,Sat Sep 18 20:32:10 +0000 2021,4940,778,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,3,,,,,,"Hemos habilitado nuevos modelos @SamsungMobile para descargar @chivowallet en @GooglePlay 🥳

Elite 
Europa 
EK
A01 
A10
A11
A02 
A20 
A21
A22
Note3

De los Galaxy Note:

Edge
Note 7
Note 8
Note 9
Note 10
Note 3 Neo
Note 5
Note II
Note 4
Note Pro 12.2

#Bitcoin 🇸🇻","We have enabled new models @samsungmobile to download @chivowallet in @googleplay 🥳

Elite
Europe
Ek
A01.
A10.
A11.
A02.
TO 20
A21.
A22.
Note3.

Of the Galaxy Note:

Edge.
Note 7.
Note 8.
Note 9.
Note 10.
Note 3 Neo.
Note 5.
Note II.
Note 4.
Note Pro 12.2.

#Bitcoin 🇸🇻.",Neutral,Positive,2,1,1,0,0,0,0,0,0,6496,1047.0,_6H,1,0
1439435496489463809,"La caída del carrier de SMS causó un error en 28,000 solicitudes de registro de @chivowallet, lo que colapsó el sistema por más de una hora.

Los que se registraron cuando no funcionaba, no recibieron sus $30 en #BTC de bono.

Haremos ajustes para que todos reciban su bono 😇 https://t.co/GqxNxQ7Mkj",Nayib Bukele 🇸🇻,nayibbukele,2021-09-19 03:45:40,Sun Sep 19 03:45:40 +0000 2021,4534,668,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/digicel_sv/status/1439429374973992960 ,1,1,,,,,,"La caída del carrier de SMS causó un error en 28,000 solicitudes de registro de @chivowallet, lo que colapsó el sistema por más de una hora.

Los que se registraron cuando no funcionaba, no recibieron sus $30 en #BTC de bono.

Haremos ajustes para que todos reciban su bono 😇 https://t.co/GqxNxQ7Mkj","The fall of the SMS carrier caused an error in 28,000 Record requests from @chivowallet, which collapsed the system for more than an hour.

Those who registered when it did not work, did not receive their $ 30 at Bono #BTC.

We will make adjustments so that everyone receives their bonus 😇 https://t.co/gqxnxq7mkj",Positive,Positive,1,1,0,0,0,0,0,0,0,5870,434.0,_6H,1,0
1439441448294825992,"“Alta demanda de @chivowallet”

El Salvador nunca había tenido un proyecto de digitalización tan masivo.

De hecho, creo que nunca había tenido un proyecto nacional de digitalización.

Cada hora, tenemos el doble de nuevos usuarios que los participantes en la marcha anti #Bitcoin https://t.co/GqxNxQ7Mkj",Nayib Bukele 🇸🇻,nayibbukele,2021-09-19 04:09:19,Sun Sep 19 04:09:19 +0000 2021,6312,1070,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/digicel_sv/status/1439429374973992960 ,1,1,,,,,,"“Alta demanda de @chivowallet”

El Salvador nunca había tenido un proyecto de digitalización tan masivo.

De hecho, creo que nunca había tenido un proyecto nacional de digitalización.

Cada hora, tenemos el doble de nuevos usuarios que los participantes en la marcha anti #Bitcoin https://t.co/GqxNxQ7Mkj","""High demand from @chivowallet""

El Salvador had never had a project of digitization so massive.

In fact, I think I had never had a national scanning project.

Each hour, we have double new users than participants in the anti-gambling https://t.co/gqxnxq7mkj",Neutral,Negative,3,1,1,1,0,0,0,0,0,8452,24.0,0-1H,0,1
1439815012642611203,"We just bought the dip.

150 new coins!

El Salvador now holds 700 coins.

#Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-20 04:53:44,Mon Sep 20 04:53:44 +0000 2021,77354,12292,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,"We just bought the dip.

150 new coins!

El Salvador now holds 700 coins.

#Bitcoin🇸🇻","We just bought the dip.

150 new coins!

El Salvador now holds 700 coins.

#Bitcoin🇸🇻",Neutral,Neutral,2,0,1,1,0,0,0,0,0,101938,1484.0,_6H,1,0
1440033171009982475,"1.6 millones de salvadoreños ya utilizan @chivowallet 🥳

Y subiendo...

#Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-20 19:20:37,Mon Sep 20 19:20:37 +0000 2021,15978,1809,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"1.6 millones de salvadoreños ya utilizan @chivowallet 🥳

Y subiendo...

#Bitcoin🇸🇻","1.6 million Salvadorans already use @chivowallet 🥳

And up...

# Bitcoin🇸🇻.",Neutral,Positive,3,1,1,0,0,1,0,0,0,19596,867.0,_6H,1,0
1441846960332361730,"2.1 million Salvadorans are ACTIVELY USING @chivowallet (not downloads).

Chivo is not a bank, but in less than 3 weeks, it now has more users than any bank in El Salvador and is moving fast to have more users that ALL BANKS IN EL SALVADOR combined.

This is wild!

#Bitcoin🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-09-25 19:27:58,Sat Sep 25 19:27:58 +0000 2021,40612,7456,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"2.1 million Salvadorans are ACTIVELY USING @chivowallet (not downloads).

Chivo is not a bank, but in less than 3 weeks, it now has more users than any bank in El Salvador and is moving fast to have more users that ALL BANKS IN EL SALVADOR combined.

This is wild!

#Bitcoin🇸🇻","2.1 million Salvadorans are ACTIVELY USING @chivowallet (not downloads).

Chivo is not a bank, but in less than 3 weeks, it now has more users than any bank in El Salvador and is moving fast to have more users that ALL BANKS IN EL SALVADOR combined.

This is wild!

#Bitcoin🇸🇻",Neutral,Positive,3,1,1,1,0,0,0,0,0,55524,7207.0,_6H,1,0
1442533230540886019,"Some @chivowallet stats...

#Bitcoin🇸🇻 https://t.co/RnFqs2Zatp",Nayib Bukele 🇸🇻,nayibbukele,2021-09-27 16:54:57,Mon Sep 27 16:54:57 +0000 2021,14998,2227,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,photo,https://pbs.twimg.com/media/FAToU3KWEActhc7.jpg,,,,"Some @chivowallet stats...

#Bitcoin🇸🇻 https://t.co/RnFqs2Zatp","Some @chivowallet stats...

#Bitcoin🇸🇻 https://t.co/RnFqs2Zatp",Neutral,Neutral,2,1,1,0,0,0,0,0,0,19452,2727.0,_6H,1,0
1442687867617218560,"Ya empezaron otra vez con el cuento de que los salarios se pagarán en bitcoin.

Una empresa privada puede ofrecer los servicios que quiera, este es un país libre.

Pero los salarios y las pensiones, por ley, se deben pagar en dólares.",Nayib Bukele 🇸🇻,nayibbukele,2021-09-28 03:09:26,Tue Sep 28 03:09:26 +0000 2021,11964,2066,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"Ya empezaron otra vez con el cuento de que los salarios se pagarán en bitcoin.

Una empresa privada puede ofrecer los servicios que quiera, este es un país libre.

Pero los salarios y las pensiones, por ley, se deben pagar en dólares.","They already started again with the story that salaries will be paid in Bitcoin.

A private company can offer the services you want, this is a free country.

But salaries and pensions, by law, must be paid in dollars.",Negative,Positive,1,0,1,0,0,0,0,0,0,16096,614.0,_6H,1,0
1442949756993490945,"First steps...

🌋#Bitcoin🇸🇻 https://t.co/duhHvmEnym",Nayib Bukele 🇸🇻,nayibbukele,2021-09-28 20:30:05,Tue Sep 28 20:30:05 +0000 2021,58522,12419,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1442949672402710528/pu/vid/480x270/JRRPD_62glVjzdoY.mp4?tag=12,,,,"First steps...

🌋#Bitcoin🇸🇻 https://t.co/duhHvmEnym","First steps...

🌋#Bitcoin🇸🇻 https://t.co/duhHvmEnym",Positive,Neutral,1,0,1,0,0,0,0,0,0,83360,1041.0,_6H,1,0
1442953678525067265,Volcanode,Nayib Bukele 🇸🇻,nayibbukele,2021-09-28 20:45:40,Tue Sep 28 20:45:40 +0000 2021,18078,1756,pt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,Volcanode,Volcanode,Neutral,Neutral,1,0,0,0,0,0,0,1,0,21590,16.0,0-1H,0,1
1443610795871543298,"Decían:

“El pueblo marchará en contra del Presidente, en contra de los diputados, en contra de la ley #Bitcoin, en contra de la depuración judicial, en contra del desmantelamiento de la democracia, en contra de la dictadura”

Pero al preguntarle a los asistentes a la marcha: https://t.co/qb51OhHSFc",Nayib Bukele 🇸🇻,nayibbukele,2021-09-30 16:16:49,Thu Sep 30 16:16:49 +0000 2021,6316,1670,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,video,https://video.twimg.com/ext_tw_video/1443610711268249603/pu/vid/640x352/MGOkG2LvXnw08TIN.mp4?tag=12,,,,"Decían:

“El pueblo marchará en contra del Presidente, en contra de los diputados, en contra de la ley #Bitcoin, en contra de la depuración judicial, en contra del desmantelamiento de la democracia, en contra de la dictadura”

Pero al preguntarle a los asistentes a la marcha: https://t.co/qb51OhHSFc","They were saying:

""The people will march against the president, against the deputies, against the law #bitcoin, against the judicial debugging, against the dismantling of democracy, against the dictatorship""

But when asking the attendees on the fly: https://t.co/qb51ohhsfc",Positive,Neutral,1,0,1,0,0,0,0,0,0,9656,2611.0,_6H,1,0
1443732583767068674,"Video de la manifestación de hoy, que los opositores hicieron contra la dictadura que hay en El Salvador y la represión a la que fueron sometidos.

Ah no, perdón, el video es de la democrática Australia 🙊

*Y aquí se quejan porque les tomamos fotos 😂
https://t.co/JklXYg4YUF",Nayib Bukele 🇸🇻,nayibbukele,2021-10-01 00:20:45,Fri Oct 01 00:20:45 +0000 2021,7952,1617,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,video,https://video.twimg.com/amplify_video/1440671127844495370/pl/OfsaRSL5BvpPC1U8.m3u8?tag=14,,,,"Video de la manifestación de hoy, que los opositores hicieron contra la dictadura que hay en El Salvador y la represión a la que fueron sometidos.

Ah no, perdón, el video es de la democrática Australia 🙊

*Y aquí se quejan porque les tomamos fotos 😂
https://t.co/JklXYg4YUF","Video of today's demonstration, which opponents did against the dictatorship in El Salvador and the repression to which they were subjected.

Oh no, forgiveness, the video is from democratic Australia 🙊

* And here they complain because we take photos 😂
https://t.co/jklxyg4yuf.",Neutral,Positive,1,0,0,1,0,0,0,0,0,11186,484.0,_6H,1,0
1443767018226917376,"2.73 million people already using @chivowallet

180 new users every minute (users not downloads).

1 million dollars in remittances being received every day.
 
#Bitcoin🌋🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-10-01 02:37:35,Fri Oct 01 02:37:35 +0000 2021,19040,2843,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"2.73 million people already using @chivowallet

180 new users every minute (users not downloads).

1 million dollars in remittances being received every day.
 
#Bitcoin🌋🇸🇻","2.73 million people already using @chivowallet

180 new users every minute (users not downloads).

1 million dollars in remittances being received every day.
 
#Bitcoin🌋🇸🇻",Neutral,Neutral,2,1,1,0,0,0,0,0,0,24726,137.0,1-6H,0,0
1444041126642606081,¿Ya vieron sus #bitcoin en sus @chivowallet?,Nayib Bukele 🇸🇻,nayibbukele,2021-10-01 20:46:48,Fri Oct 01 20:46:48 +0000 2021,12541,1158,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,¿Ya vieron sus #bitcoin en sus @chivowallet?,Did they see their #Bitcin in their @chivowallet?,Neutral,Neutral,2,1,1,0,0,0,0,0,0,14857,1089.0,_6H,1,0
1444043494083997698,"El Faro anunciando Money Gram...

Ahora tiene sentido tanta oposición al #Bitcoin https://t.co/ZFlPo2sSAQ",Nayib Bukele 🇸🇻,nayibbukele,2021-10-01 20:56:12,Fri Oct 01 20:56:12 +0000 2021,3456,643,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/_elfaro_/status/1444003378292568067 ,1,0,,,,,,"El Faro anunciando Money Gram...

Ahora tiene sentido tanta oposición al #Bitcoin https://t.co/ZFlPo2sSAQ","The lighthouse announcing money gram ...

Now it makes sense so much opposition to #BITCOIN https://t.co/zflpo2ssaq",Negative,Neutral,1,0,1,0,0,0,0,0,0,4742,9.0,0-1H,0,1
1444775650292899840,"3 million salvadorans are already using @chivowallet.

#Bitcoin🌋🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-10-03 21:25:32,Sun Oct 03 21:25:32 +0000 2021,18254,2137,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,,,,,"3 million salvadorans are already using @chivowallet.

#Bitcoin🌋🇸🇻","3 million salvadorans are already using @chivowallet.

#Bitcoin🌋🇸🇻",Neutral,Neutral,2,1,1,0,0,0,0,0,0,22528,2909.0,_6H,1,0
1444803983567110150,"Como dije hace unos meses, la oposición apostó TODO (analistas, portadas, noticias, manifestaciones, críticas de la comunidad internacional, ataques, etc.) a que la Ley #Bitcoin fracasaría.

Pero jugaban ajedrez de un paso...

A medida más sean beneficiados, quedarán en ridículo.",Nayib Bukele 🇸🇻,nayibbukele,2021-10-03 23:18:07,Sun Oct 03 23:18:07 +0000 2021,10213,1553,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,"Como dije hace unos meses, la oposición apostó TODO (analistas, portadas, noticias, manifestaciones, críticas de la comunidad internacional, ataques, etc.) a que la Ley #Bitcoin fracasaría.

Pero jugaban ajedrez de un paso...

A medida más sean beneficiados, quedarán en ridículo.","As I said a few months ago, the opposition bet everything (analysts, covers, news, demonstrations, criticism of the international community, attacks, etc.) to which the law #bitcoin would fail.

But they played chess from one step ...

As more be benefited, they will be ridiculous.",Neutral,Negative,1,0,1,0,0,0,0,0,0,13319,113.0,1-6H,0,0
1444827325133164553,"Se construirá una nueva biblioteca de 40 millones de dólares.

Será una gran inversión en educación y cultura, en nuestra juventud, en sano esparcimiento y seguridad.

No nos costará un centavo, ya que es una donación no reembolsable.

¿Y se quejan por las obras de PROTECCIÓN? 🤦🏻‍♂️",Nayib Bukele 🇸🇻,nayibbukele,2021-10-04 00:50:52,Mon Oct 04 00:50:52 +0000 2021,9712,1426,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"Se construirá una nueva biblioteca de 40 millones de dólares.

Será una gran inversión en educación y cultura, en nuestra juventud, en sano esparcimiento y seguridad.

No nos costará un centavo, ya que es una donación no reembolsable.

¿Y se quejan por las obras de PROTECCIÓN? 🤦🏻‍♂️","A new library of 40 million dollars will be built.

It will be a great investment in education and culture, in our youth, in healthy recreation and security.

It will not cost us a penny, since it is a non-refundable donation.

And do they complain about the works of protection?🤦🏻♂️.",Positive,Positive,1,0,0,0,0,1,0,0,0,12564,93.0,1-6H,0,0
1445021888921718790,"Para quienes quieran conocer un poco más sobre el proyecto de la Nueva Biblioteca Nacional de El Salvador (BINAES), aquí les comparto un hilo que escribí ayer, con alguna información: https://t.co/Hisnbf3wKW",Nayib Bukele 🇸🇻,nayibbukele,2021-10-04 13:44:00,Mon Oct 04 13:44:00 +0000 2021,3716,520,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1444850005676896260 ,0,0,,,,,,"Para quienes quieran conocer un poco más sobre el proyecto de la Nueva Biblioteca Nacional de El Salvador (BINAES), aquí les comparto un hilo que escribí ayer, con alguna información: https://t.co/Hisnbf3wKW","For those who want to know a little more about the project of the new National Library of El Salvador (BINES), here I share a thread that I wrote yesterday, with some information: https://t.co/hisnbf3wkw",Neutral,Positive,1,0,0,1,0,0,0,0,0,4756,773.0,_6H,1,0
1445112928403865614,#Bitcoin cannot be hacked 🤷🏻‍♂️,Nayib Bukele 🇸🇻,nayibbukele,2021-10-04 19:45:45,Mon Oct 04 19:45:45 +0000 2021,24494,2981,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,,,,,#Bitcoin cannot be hacked 🤷🏻‍♂️,#Bitcoin cannot be hacked 🤷🏻‍♂️,Neutral,Positive,1,0,1,0,0,0,0,0,0,30456,362.0,_6H,1,0
1445214679857569796,"Totally unfair!

Considering @telegram benefited from @WhatsApp being down for 7 hours 😡

😂

#Bitcoin🌋🇸🇻 https://t.co/oRwNLWqPpt",Nayib Bukele 🇸🇻,nayibbukele,2021-10-05 02:30:05,Tue Oct 05 02:30:05 +0000 2021,6140,581,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,2,photo,https://pbs.twimg.com/media/FA5vF1bXMAQpAmC.jpg,,,,"Totally unfair!

Considering @telegram benefited from @WhatsApp being down for 7 hours 😡

😂

#Bitcoin🌋🇸🇻 https://t.co/oRwNLWqPpt","Totally unfair!

Considering @telegram benefited from @WhatsApp being down for 7 hours 😡

😂

#Bitcoin🌋🇸🇻 https://t.co/oRwNLWqPpt",Negative,Negative,1,0,1,0,0,0,0,0,0,7302,404.0,_6H,1,0
1445453235972567041,"$100 millones de dólares serán transferidos este día a todas las alcaldías en nuestro país, para la realización de obras y apoyo en su gasto corriente. https://t.co/mxF6AlDVCi",Nayib Bukele 🇸🇻,nayibbukele,2021-10-05 18:18:01,Tue Oct 05 18:18:01 +0000 2021,5011,692,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/AlejandroZelay9/status/1445407616604180485 ,0,0,,,,,,"$100 millones de dólares serán transferidos este día a todas las alcaldías en nuestro país, para la realización de obras y apoyo en su gasto corriente. https://t.co/mxF6AlDVCi","$ 100 million dollars will be transferred this day to all the mayors in our country, for the realization of works and support in its current expenditure.https://t.co/mxf6aldvci.",Neutral,Positive,1,0,0,0,0,1,0,0,0,6395,948.0,_6H,1,0
